address,gender,area_name,area_type,business_type,held_roles
0x72AD58A91F3265c4B0C8D1052B69E3c0C9cC4D2B,Female,Misc Mombasa,urban,water,beneficiary
0xB8D03D9f3504059ecf06fB662ACedD58Da16D2b5,Male,Kinango Kwale,rural,farming,beneficiary
0x7643D736bF337980f6a360512b5b933D8529aF24,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x35722eB25a4E98185477Af007fe7871a463Fdd54,Female,Kinango Kwale,rural,water,beneficiary
0x05917cbB5075BB24497BdaD40994Cd67afCBf587,Female,Kinango Kwale,rural,food,beneficiary
0x3286968ce7D63d5fAe531e61D36457A874B7243e,Male,Kinango Kwale,rural,water,beneficiary
0x906949ab2E3E178Ac9b80275c8e835a18D1A06C8,Female,Kinango Kwale,rural,food,beneficiary
0x25639e889c3AA00a56B526b829ACd1b902905169,Female,Misc Mombasa,urban,shop,beneficiary
0x94D2Eb84453AFc7B9bE5326D7fAfc11b2e5663b7,Male,Misc Nairobi,urban,labour,beneficiary
0x6Af1da6bf217641F518db3f2ECffD03DCcca3F08,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x981D233b00274F8b01C28aDc5a546c464b2aa500,Female,Kinango Kwale,rural,labour,beneficiary
0xCC8fe4D6eF21ec6a0582697Bd79467fe37074B31,Female,Kinango Kwale,rural,food,beneficiary
0xD3fc0e9af1AB1C3CdD2Fb80848d04ea76b371586,Male,Kinango Kwale,rural,food,beneficiary
0xD25F9B023Ca6bADe76DCFb3EfC19C87B290EC90e,Male,Kinango Kwale,rural,water,beneficiary
0x1e86650Beeb2220e7293adFC3a562E751Cd30EAb,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xF6D6bd85f22c50B14122DA1A21f0876b2e2F183F,Female,Kinango Kwale,rural,food,beneficiary
0x570bc7EB58Cc4bE228F6A89cc8603Fbe9CDF47a3,Male,Kinango Kwale,rural,labour,beneficiary
0xB27F659bd5c60C3E69BB64e685c8EF1BDe9b65DC,Male,Kinango Kwale,rural,food,beneficiary
0xecCD86f09aE896c0EC7246f743125ebc7f5610F9,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x7107C984AD3ca30268E803CDC95B3E83D1683bf4,Male,Kinango Kwale,rural,food,beneficiary
0xDe8906Eb9Fc533E38A0E2fc7B92BA004Bb0D0e7e,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x09Efdf8bB48F6Cf5A9b5297a86C13a3f0B8bBCF8,Male,Misc Nairobi,urban,labour,beneficiary
0xf3fB26Fb90b6846E4027831e724c2BB81E9a7909,Female,Misc Mombasa,urban,food,beneficiary
0x03608D8cd30ee47f1de8cE7DE62C2C729e9Da90c,Male,Misc Nairobi,urban,education,beneficiary
0x7BF2061262A25252FC589a95CD0E6dAC0d9a617A,Female,Kinango Kwale,rural,health,beneficiary
0xe183A5EA7d123cf3826aF0f5F0Ec4f3C4351EA33,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0xc86Fec28905c16F9d0F435AbC1ea45fCD560BB0c,Female,Misc Mombasa,urban,food,beneficiary
0x9778F4d93ed48fE70492332a5fB72f1db5c804a4,Male,Kinango Kwale,rural,food,beneficiary
0xFccBD5F338c0E487C49D0044Cdd8F410187a5Fad,Female,Kinango Kwale,rural,environment,beneficiary
0x8d990843eb4Da1F4750977525C1E8bFeBc08D50B,Male,Kinango Kwale,rural,food,beneficiary
0x7d2F42CF0C1b049bDb78EACF00ae7f4a80fADfbd,Female,Kinango Kwale,rural,food,beneficiary
0x8ea3bCa85596d59BABca688E31a5272676994bAe,Male,Kinango Kwale,rural,food,beneficiary
0xF1354b222aCa76804aCF6E191F8B0627f7299D8B,Male,Kinango Kwale,rural,food,beneficiary
0xA982b2E79A33B082972F41E3A8B5f15aEC6F9FC2,Female,Kinango Kwale,rural,food,beneficiary
0x7f072943712C2D1828f3Aa1072dc13F0F25AD4a1,Female,Kinango Kwale,rural,labour,beneficiary
0x8d3Dd26eFE506abd9Be429894bc80401a4cf9d15,Male,Kinango Kwale,rural,food,beneficiary
0xb2435102f87D1b386bC721C751a442250D59C76e,Male,Kinango Kwale,rural,food,beneficiary
0x5314a3D76CfbAb8Fd6Ea00f7ABb8AD358e1E3077,Female,Kinango Kwale,rural,water,beneficiary
0x94246E6b8C30F211C7671d6C210329db822F48a7,Male,Misc Mombasa,urban,labour,beneficiary
0xef97F45f4303bB113434eAa5C93f9c886fDBeD17,Male,Kinango Kwale,rural,food,beneficiary
0xd62B2651e419e268Aa43373746eb55Dd7AaaFef0,Male,Kinango Kwale,rural,food,beneficiary
0xe194504E0bD215c453D114d30C1ba1DE2D12a9Dc,Male,Kinango Kwale,rural,shop,beneficiary
0xE1f1997fb5fC0a1D6B46c8d430b4cA95C00Db14A,Female,Kinango Kwale,rural,education,beneficiary
0xC093A041C60d9854FBa957873aACB0D0FB728947,Female,Misc Nairobi,urban,water,beneficiary
0x283722d4c73161B6e8487eF4bB7ac30cD61c4a01,Female,Kinango Kwale,rural,food,beneficiary
0x9e21e2E41bDC88a28834182ffe2bA39A76be3BE6,Female,Kinango Kwale,rural,food,beneficiary
0x692b174810CCA7aea12626162a75E27f144278AF,Male,Kinango Kwale,rural,food,beneficiary
0xBaEA84d17a979051Dd1E30a5f143E56E9A0d6788,Male,Kinango Kwale,rural,food,beneficiary
0xb21e19138559d1B2b67305c525D540f7FD662Da4,Female,Misc Nairobi,urban,labour,beneficiary
0xdaA0ED7985F5d17a921D08A8Dcfe3057eE43768f,Male,Kinango Kwale,rural,farming,beneficiary
0x0380CD6Aee9c22D2632B352DfF0006cE55C1389e,Male,Kinango Kwale,rural,farming,beneficiary
0x11A17F56ea8BBdBe89299D0c9CeB2226EFe42f1F,Male,Kinango Kwale,rural,farming,beneficiary
0x2420dBC71B821c5173E9F5dB3c98460d0c6D3Cf9,Male,Kinango Kwale,rural,transport,beneficiary
0x62749353477B790994161ED2b600Aa77c69808bE,Male,Kinango Kwale,rural,food,beneficiary
0x9270dBe986ED696D20d678b93f3d2F28996cDd84,Female,Kinango Kwale,rural,food,beneficiary
0xe1b356cc4D0d34A3CC4C4ef13f5874e05c9bc7B8,Female,Misc Nairobi,urban,food,beneficiary
0x7d937bF11024542e06F7a4a4991bc3e08ba86B8b,Female,Kinango Kwale,rural,food,beneficiary
0x7E79f4D6b6E34cA32f5480dc792571558E51F995,Male,Misc Nairobi,urban,transport,beneficiary
0x3c37E4EbE4D67B462a23f7068c2e2D7970229124,Male,Misc Nairobi,urban,labour,beneficiary
0x3badd52A72e45Ea0Dd0260a76395f7E72a4F29D0,Male,Kinango Kwale,rural,farming,beneficiary
0xC1E44A99014273d60e9D618299519F5754804a40,Female,Kinango Kwale,rural,food,beneficiary
0x89e3C3BF3D3918f9d4a7D6888117eB4A44CF0c63,Female,Kinango Kwale,rural,food,beneficiary
0xc2Da88904f707119432Cad3c663611Ce1C6667b7,Male,Kinango Kwale,rural,food,beneficiary
0xe5D5e4aD0cE3CEfa656f57456a440280d29CD506,Male,Kinango Kwale,rural,farming,beneficiary
0x45B514da566f96BabB6051D49f39210B148B0D17,Male,Kilifi,periurban,transport,beneficiary
0x36FAfC9491cC3B754A6879300eE9B71B7A97018a,Female,Misc Nairobi,urban,food,beneficiary
0xe80eE3A89D049a873d8CafE5e40D0Fbfd7c12B3a,Male,Misc Nairobi,urban,food,beneficiary
0xd7bEEFA43574a8dA0Ea1C8AB43cB79F93060AE3f,Female,Kilifi,periurban,farming,beneficiary
0x99e4f6DE5dD370C01308f9B30F9941Bf37d108fC,Male,Kilifi,periurban,labour,beneficiary
0xf4D427bc1da161dB09F64b6e0A38363E9C4a7689,Female,Kilifi,periurban,food,beneficiary
0x5EB5abcc27EB5CC70eb0724e058687C6bE760697,Male,Kilifi,periurban,labour,beneficiary
0x42Ee95058104bb048014FdF78CD8c092D45949Ac,Female,Kilifi,periurban,food,beneficiary
0xfB9Fbb5BE7580B399e98E0c5c1f0cDA203e0287C,Male,Kilifi,periurban,labour,beneficiary
0xc4716E69B5505Ff3f996E05540CdED166C0449A3,Male,Kilifi,periurban,labour,beneficiary
0xC5e1F2C8136BF70902fb193D05C18bBa071221F5,Male,Kinango Kwale,rural,farming,beneficiary
0x8E48dc138edE601319Cad00bEc70aAA6b337BeA7,Female,Misc Nairobi,urban,shop,beneficiary
0x560E527Ec0BA7Ec29e3fb440fa8b7a954C6dE5d4,Female,Misc Nairobi,urban,labour,beneficiary
0x6E4A19Dedac1133cdD8b4762e58d542050649a10,Female,Kinango Kwale,rural,food,beneficiary
0xF533A955631f13402F5d0F3376bEA1Afa876Fb1b,Male,Kinango Kwale,rural,food,beneficiary
0x1E9312c85d14eC6623e8ab3103fCb20e4b72Ab60,Female,Misc Nairobi,urban,food,beneficiary
0xfDFfc77887b0C8dea1d5CFe36E4A8567a99d8391,Male,Misc Nairobi,urban,labour,beneficiary
0x40F058AE75fD76c84955Ce98bA6184DF9b5c9C59,Female,Kinango Kwale,rural,transport,beneficiary
0xB7f80F44401a48343Dd91e038c2B2a5756CD27A7,Female,Kinango Kwale,rural,food,beneficiary
0x57A37a60fb764C3799286C0CAB1Cc67c3783f8Cd,Female,Misc Mombasa,urban,food,beneficiary
0xD0ACcA8bD7f4003A01F95A44FCeD55e71CE51cd2,Male,Kinango Kwale,rural,food,beneficiary
0x1bfa476e55bd40426d774AAa4F7f5E341bf7DD0e,Female,Misc Nairobi,urban,labour,beneficiary
0x2Fa79e2713AF7dA1cf0A606E598f30fECB046Eba,Male,Kinango Kwale,rural,food,beneficiary
0xA65FC7e20a028DeAACbe19EFBEC584b4D88DE67E,Male,Misc Nairobi,urban,labour,beneficiary
0x8C4D4491c0DdaBA4BAb646Bf3dBE479E890E3692,Male,Misc Mombasa,urban,labour,beneficiary
0x8c7207B867F2914C7209E26Fad26F91f962BD1dA,Male,Kinango Kwale,rural,shop,beneficiary
0x1e8616E032509EC8398e9c7Cb00b6d45dcB75712,Female,Kinango Kwale,rural,food,beneficiary
0x343828a8766aB613A6ca31af4554097b6e9Ae02E,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x0C5d1d7881f3c11cB70Ec320f8cCC27BC9f26eB1,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x1623D82A6EFF88D2462386422d0131B6A1C8858c,Female,Kinango Kwale,rural,food,beneficiary
0x19F3B2a84Aab9f11Ae6d42d6e2ffd662533dba76,Female,Kinango Kwale,rural,food,beneficiary
0x36D73015cc08295a6e8D12db13ac96CeaB0dAbd9,Female,Kinango Kwale,rural,food,beneficiary
0x987df82f1306401349FEdE8C70dABaE61A7571F1,Female,Kinango Kwale,rural,food,beneficiary
0x4DCF4d79C6e2DE1916765769F567288611bB2081,Male,Kinango Kwale,rural,transport,beneficiary
0xF419bB6233513475639656e502942E15cd4a2D9E,Female,Kinango Kwale,rural,food,beneficiary
0xb65fA2af199c8FAFd3a13EEC41A2913344345623,Female,Kinango Kwale,rural,food,beneficiary
0xcfB3DC36ff7975c7023346888AeAF566b7b8454B,Male,Kinango Kwale,rural,food,beneficiary
0xeC880a7D335992fC0e85C1533c1E21130059B7B9,Female,Kinango Kwale,rural,food,beneficiary
0x65c6B9A06b83Ba6fDCE5808e1C78405e425C8F03,Male,Kinango Kwale,rural,transport,beneficiary
0xA3CA713Faf2C4B351168B1dD541f78F5ef7Ead8F,Male,Kinango Kwale,rural,transport,beneficiary
0x1ce297f503Dcda3b833e041063207E7f760020B0,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x4f14DD1Ad7feF3BA7Da8d877bCE518D435515070,Male,Kinango Kwale,rural,labour,beneficiary
0xa1990F086d584783e3696F2a0fE0D0429C579EB6,Male,Kinango Kwale,rural,labour,beneficiary
0x23A897002A44111Df054D0D9e5CBA83906F35F87,Female,Kilifi,periurban,food,beneficiary
0x702E244ad10308bD9402183B13546ccc7eC9980E,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xbcEa9D5A6f653e4e91B4BeEC296f8A019627bf39,Male,Kinango Kwale,rural,labour,beneficiary
0xaf1E494a535264Da02f39AaC47f590fa5E3a3f71,Female,Kilifi,periurban,food,beneficiary
0x05552F4e0D48ce70Ed1f3747Dfc4063ad901f2e7,Male,Kinango Kwale,rural,transport,beneficiary
0x5bA638264aDB732BFa89693fCf2f94B445eb5b54,Female,Kinango Kwale,rural,transport,beneficiary
0xF8487e04c944AC9502730Ede775C94dD699Fa6b7,Male,Kinango Kwale,rural,food,beneficiary
0x5a703C6CfD012954c42E682104d35D43D681FB1A,Male,Kinango Kwale,rural,food,beneficiary
0xAD1C574BaD4424089efb5DB3C7DF6c5c682C87eA,Male,Kilifi,periurban,education,beneficiary
0x64F9dbe5d3acAE8e079b7c153f33bC38dAc3b556,Female,Kilifi,periurban,food,beneficiary
0x86c282d8adF527628E30605842f88688f3AD53A3,Female,Kilifi,periurban,labour,beneficiary
0xE45cA66B319dFC90A9e92Cb55efB06616A525466,Male,Kinango Kwale,rural,labour,beneficiary
0x1ce4FA45a1c9479807028DfA991529EE7bc416Ed,Male,Kinango Kwale,rural,food,beneficiary
0x234F5F67db733EA415Dc2C64159f7eF10ED3db00,Male,Kinango Kwale,rural,food,beneficiary
0x1A232A155023c82fA06f2700ec0bE6857c5CE40c,Male,Kinango Kwale,rural,food,beneficiary
0x21B3B88Ca86Fe83B4Be9E59672087490247662D8,Male,Kinango Kwale,rural,food,beneficiary
0x2Cf74F758faD42ba130587b81f3424cddf89bBCf,Male,Kinango Kwale,rural,labour,beneficiary
0xd5D273047cB0eCc7425E267133D6eA9D152d977E,Female,Kinango Kwale,rural,shop,beneficiary
0x0e040ecAaeA41e1a0752e280382FEb64aFc4dAD0,Female,Kinango Kwale,rural,food,beneficiary
0xa6A49cdF525a057E2D387dB81d39891964580eED,Female,Kinango Kwale,rural,shop,beneficiary
0x8989E64242845444a5e165cF59cC7240B0996267,Male,Kinango Kwale,rural,food,beneficiary
0xddF5F3C0B176181A762C2f68228df9072C99fF59,Male,Kinango Kwale,rural,shop,beneficiary
0xFf591BEFe5548A828aDB9CEe7f06E68813faDd6A,Male,Kinango Kwale,rural,food,beneficiary
0x8C8842340d06504F98614b683B1f06f7E621336D,Female,Kinango Kwale,rural,food,beneficiary
0x247943A85B95F497252C46c5d7D89f920e29C4A0,Female,Kinango Kwale,rural,food,beneficiary
0xEcC8CF07718bAf732A3405C337F85B7f9007A418,Female,Kinango Kwale,rural,food,beneficiary
0x73141125789a9E569B80602426402Feb8415Cc90,Female,Kinango Kwale,rural,food,beneficiary
0xFfB0AaC3145B29BA7e8d641D83e95f8FA1668afC,Male,Kinango Kwale,rural,food,beneficiary
0x649f8Dcd229505F34f6d5e79e5265a81511d9BA8,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x202777705548d2C52af3384B4F35c8F40ba9d29B,Male,Kinango Kwale,rural,food,beneficiary
0x01aa05fd8Cd809833860DD98A436e5DB65b44dDF,Male,Kinango Kwale,rural,farming,beneficiary
0x325Aa8F32EEFD62Fa46b72Bc7A5346Abc7eE627b,Male,Kinango Kwale,rural,labour,beneficiary
0x5103141057a380d954988157740b9179109566c4,Female,Kinango Kwale,rural,food,beneficiary
0x0b2c2a5C91dCc3098B0EE70cE87BB3092543616e,Female,Kinango Kwale,rural,food,beneficiary
0x4d10346A37cBcbA307c4924204188a57CAe274D1,Female,Kinango Kwale,rural,food,beneficiary
0x2F737dE4ef5C341a19688AFc45c1F10464e5887a,Male,Kinango Kwale,rural,transport,beneficiary
0xBd390391f6962E4B5710588dDBB24C45d794746c,Female,Kinango Kwale,rural,food,beneficiary
0xc42e694B6f3cAE50857FEF405e7d8fA29f782b51,Female,Kinango Kwale,rural,food,beneficiary
0xcC33F5c78B8e4Be8fE8dbde4F5001aaDcC965302,Male,Kinango Kwale,rural,farming,beneficiary
0x3E7A0aDE675DFD6A84219aeed040FF54a2447DD4,Female,Kinango Kwale,rural,food,beneficiary
0x672597bef40F32c70f49D73077e389dF806F54b7,Male,Kinango Kwale,rural,food,beneficiary
0xebc4B06c09F107d8caC6570eC1e253D8875fb244,Male,Kinango Kwale,rural,food,beneficiary
0x2296eE2e1E9B91013bA977aF42d6D3d204fD7a9d,Male,Kinango Kwale,rural,shop,beneficiary
0xC14ec783d101F3C8b9244002EF11A958e5E64D24,Female,Kinango Kwale,rural,labour,beneficiary
0xe95DE4C3FAE10B273cb7F8e434C9C8deB12C3673,Male,Kinango Kwale,rural,labour,beneficiary
0x3B4A89c474157616Bd046DAc5aFBBd567eC17907,Male,Kinango Kwale,rural,food,beneficiary
0x3CE3B2601fA39Ad5E79f0225727018DF032B5465,Female,Kinango Kwale,rural,food,beneficiary
0xF031435B3eAb65C11E6c042Ac2878932077130B7,Female,Kinango Kwale,rural,food,beneficiary
0x9fD96Fe08Cf3B0E947caFE33E121611505F5731c,Male,Kinango Kwale,rural,farming,beneficiary
0xaF3C434971ff4b43adE7105888024e9759D395f1,Female,Kinango Kwale,rural,environment,beneficiary
0x8D8b853605AD9D585a27865EF69De0C2D010Cd89,Female,Kinango Kwale,rural,food,beneficiary
0xc44fA49D79209dA920c5CA2998158B513C58d4c8,Female,Kinango Kwale,rural,food,beneficiary
0x1B78Ee1a1D773027Bf1135418B47c451c2098065,Female,Kinango Kwale,rural,food,beneficiary
0x9D05C36311d44e3a3F7e7C29aEA12Ee309215a4B,Male,Kinango Kwale,rural,food,beneficiary
0x52b4c45Bb0d64d8236527Da8bAdD17849B3b8f4C,Male,Kinango Kwale,rural,food,beneficiary
0xD5A6A894ecf3ac46F7f3B46590F536Adc364A287,Female,Kinango Kwale,rural,food,beneficiary
0x07E4f96Be06aA3433395740535fb6bf2604d7aa3,Male,Kinango Kwale,rural,food,beneficiary
0xb99484f644E9Cb05Ed52bDF5B7A98B3F9B66f724,Male,Kinango Kwale,rural,food,beneficiary
0x97d3c1Cc0Ab29698eA1C7Fcf88a4dE27675360e7,Male,Kinango Kwale,rural,food,beneficiary
0xf7a1E4Cfd8049A6A989a1E6Dec741fd77Bc50642,Male,Kinango Kwale,rural,transport,beneficiary
0x59314169e7bbC031976Ec44F44Ad3C29b359265F,Female,Kinango Kwale,rural,transport,beneficiary
0x888FBB87bB89c0c309054EE2e51B74Ee92BC8a47,Female,Kinango Kwale,rural,food,beneficiary
0x82ccCfb183bA7C15029754EfaB0a227Eea021c3E,Male,Kinango Kwale,rural,transport,beneficiary
0x7dA3d7FF0B4D151b7302eef7e41bC8e9128b2407,Female,Kinango Kwale,rural,food,beneficiary
0xEC0A25EAB28DB073EA6B16635D5C158932A8D4fB,Male,Kinango Kwale,rural,labour,beneficiary
0x805B31E510E8A423DD819f3F512CE2D2C22D5A4A,Male,Misc Nairobi,urban,labour,beneficiary
0xbf4aEa643D35f089617d94b49dd793862eB530cB,Male,Kinango Kwale,rural,labour,beneficiary
0x47f73EdF8e6503bcA768C4cf5e4034A2E4C91f6d,Female,Misc Nairobi,urban,labour,beneficiary
0x3a540B7C807dc721a125015551572E80185Def3b,Male,Kinango Kwale,rural,food,beneficiary
0x0713a5850bd05011cfA198980aE4602d3c3e938C,Female,Kinango Kwale,rural,food,beneficiary
0x173c96AF44c9A3B61031854c50d180fc33F51e91,Male,Kinango Kwale,rural,food,beneficiary
0x4D1609A1a9a119F583F20B8180C5A90897f38017,Female,Kinango Kwale,rural,food,beneficiary
0x2b62faa744D9dD3130aFaEd3DF72B871084Fc5Dc,Female,Kinango Kwale,rural,food,beneficiary
0x158e81D07B198F6c1d7d22eb7E753582917e2C0a,Female,Kinango Kwale,rural,food,beneficiary
0x256898F0d1691Ee907d3F75c9ccF8C35012DCd61,Female,Kinango Kwale,rural,food,beneficiary
0xF83510F496D01645460592E0e27e56a455086373,Female,Kinango Kwale,rural,labour,beneficiary
0x22C1C01901536B70197C5cECF8FB145B7FA9D38f,Female,Kinango Kwale,rural,water,beneficiary
0x754726c042A4aCAB8023554922D44D74579b5D4a,Female,Kinango Kwale,rural,farming,beneficiary
0x5C1c19F83DbFC45684980f1CCdc265aBA3E36CCc,Male,Kinango Kwale,rural,food,beneficiary
0xBD75721681Fe7FF59C72ca5B75136bfA96848Ffc,Female,Kinango Kwale,rural,labour,beneficiary
0x05376bB994faF9a6Ba5a8D0de69f0923D6120cD9,Female,Kinango Kwale,rural,food,beneficiary
0x804E19e06ee74a67c0F8C57fd81a6362246eDCb4,Female,Kinango Kwale,rural,food,beneficiary
0xf0CCe2aEA56f4EcB496844fc5e5919C44fdB2988,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x6B0E5bBb2138F9689C8e3907B8685CC96cd75bD1,Female,Kinango Kwale,rural,water,beneficiary
0x501b80eFE2287529B8C2fD55A10Be0aF7d66B44a,Male,Kinango Kwale,rural,farming,beneficiary
0xc9304cd598a7e056A735cA43c4108456bC3dcC76,Female,Kinango Kwale,rural,farming,beneficiary
0x50BdD20ecceA505b1f10C044c781Ec7646eE8Ac6,Female,Kinango Kwale,rural,labour,beneficiary
0x58CFbD6CaB3f0Aa9E74e58Ffc426C41860E3DabF,Female,Kinango Kwale,rural,labour,beneficiary
0x068d4E5Ad91B4f451BCa665489aD0ec171435F8d,Male,Misc Nairobi,urban,labour,beneficiary
0x7B5a5fbE776badF6641210571B6dD1ae1034c875,Male,Kinango Kwale,rural,food,beneficiary
0x5074BbaC7d13D98D994d4C78714169ad03ad9aC1,Female,Kinango Kwale,rural,labour,beneficiary
0xd8ed7A971B7e74C441a3bb8ABBAE891cd029E89D,Female,Kinango Kwale,rural,food,beneficiary
0xD3886f68d641E828cE18f44Cb747DC553ea47abA,Female,Kinango Kwale,rural,transport,beneficiary
0x52740A63bca24BEaaD2C3D9663D969a6ef940488,Male,Kinango Kwale,rural,transport,beneficiary
0x5286a8D5F4e9382d1C944Da554c2f566bf28568B,Female,Kinango Kwale,rural,transport,beneficiary
0x81981de8D6fa1aA3718e15baa0996014799006Ac,Female,Kinango Kwale,rural,transport,beneficiary
0x0eb95443e8400Db5CCacB58b27E4458296B8b455,Male,Kinango Kwale,rural,food,beneficiary
0x131e9D2FB54f4e105b27af87b3E86be20A6d68e1,Male,Kinango Kwale,rural,shop,beneficiary
0x74D6107344915b503BF7ECbd791B21e4ABb6331B,Male,Kinango Kwale,rural,food,beneficiary
0x1C293Ea5e493e0B99a8c15C5c9304cD799aB5B8e,Male,Kinango Kwale,rural,transport,beneficiary
0xee42FF9e59E3132DFF067CBd818c9d8eE04Cb916,Female,Kinango Kwale,rural,transport,beneficiary
0xEa407a237128Fb7A3a0E71CAa145b355141Afe04,Male,Kinango Kwale,rural,transport,beneficiary
0xBe020158d5a7EF7D718C61aB608053C8dFedc144,Male,Kinango Kwale,rural,transport,beneficiary
0x4Bd3761FDc540C568f52dCd718df275F98bcC6Ed,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x834b7Fea687c2fe8E1aC7D264E58cEF4bcc42Be0,Female,Kinango Kwale,rural,food,beneficiary
0x838E2ccafbDBac1e85fb5046a82Ec9c2Fc073c4B,Male,Kinango Kwale,rural,labour,beneficiary
0x8656177059fd024A795AacE78Cadc7aC171c6503,Female,Kinango Kwale,rural,shop,beneficiary
0x71aBB33A8438114120a463163E31d7504b98B4EC,Female,Kinango Kwale,rural,water,beneficiary
0x91aa33d1c84cc6f07aC226953133863B264fFda6,Male,Kinango Kwale,rural,farming,beneficiary
0x29bbB92F7858d0A493D890711cABE5F0BCb90796,Male,Mukuru Nairobi,urban,food,beneficiary
0xcF9c80eE91198c6F08Ea4197Cbcbc40AD340f4FB,Female,Kinango Kwale,rural,labour,beneficiary
0x32bE07Fe5c8D7d3DD2F4DE5920553041AC893C1c,Male,Misc Nairobi,urban,labour,beneficiary
0x86FDE5b84D0bdD0B33c4CBfEE277D1C7DC045d01,Female,Kinango Kwale,rural,food,beneficiary
0x644C85064b242cDAFe098Ea95cC90C509d7792FF,Female,Kinango Kwale,rural,labour,beneficiary
0x450b5681a2d12AA7a65C798fafA695ED9394473B,Male,Kinango Kwale,rural,food,beneficiary
0xd1a16857B5b9c05009dAa07864731DFfc2cC4529,Female,Kinango Kwale,rural,food,beneficiary
0x6b81B11E4EFC67B0B95DD29277B2a5dF5689Dde6,Male,Misc Nairobi,urban,food,beneficiary
0x69003cd91105e359A8f069c36f6c93a714f8382a,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x0D2dF54f2D262aF9b885AC2893888191040BbEe6,Male,Misc Nairobi,urban,food,beneficiary
0x088B8DD35d2CD61453564782a2C9F0FaFD6bFd09,Male,Kinango Kwale,rural,food,beneficiary
0xCF707225a78d994445cAf02a5BEf11Ac91d1c20D,Male,Kinango Kwale,rural,labour,beneficiary
0x0449a3744085b97cb026c2df755F96ef529a51C3,Female,Kinango Kwale,rural,food,beneficiary
0x6d3f6a15EE30582a2B3E60414e5eB65722746879,Male,Kinango Kwale,rural,labour,beneficiary
0x78F7c31a1a6C3A975d4C27e03917DBFf05f4A17E,Female,Kinango Kwale,rural,food,beneficiary
0x1396CC518E39Eb6833B2c0C1eC070DDB36031c58,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0xB6fbd6666DEAB98d1F78A0cF71f8aC96Acef2BA8,Female,Kinango Kwale,rural,food,beneficiary
0x2A3c16A7d6a22903cD1a1AfB1fa36EE14f777015,Female,Kinango Kwale,rural,food,beneficiary
0xC315305a78E495dE0Ec984f5F17c59D3f8695C4C,Male,Kinango Kwale,rural,food,beneficiary
0xd2D595f528f35eEe6a264bd9a108A56ed1EabF85,Male,Kinango Kwale,rural,food,beneficiary
0x3717aFd3833DB26387827101181e1ADa1aeF00B5,Female,Kinango Kwale,rural,farming,beneficiary
0x9D93cD14098004438016F271EF70A80875f67F4d,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x44E792D4C72082319241bE0746886FcD83AA7a94,Male,Kinango Kwale,rural,food,beneficiary
0x993Ec112FD86816da30E95d7Acb8Aff221d42e55,Male,Kinango Kwale,rural,shop,beneficiary
0x727C0955475C3d96b1a759B3A45B72c7FdF8Ab96,Male,Kinango Kwale,rural,labour,beneficiary
0x953cf1B5cF36102bE03b2f97462214aBfe2Afa37,Female,Kinango Kwale,rural,farming,beneficiary
0x96c09e5BA5692534d16163e3749c4A4dBe1178F6,Female,Misc Nairobi,urban,food,beneficiary
0x70584a7A3D5FAF419596A7D30A139D3EFEcAbaDB,Male,Kinango Kwale,rural,food,beneficiary
0x6831D80eA4d5B81d1f422F707352E987A79e0BC3,Female,Kinango Kwale,rural,labour,beneficiary
0x7fBC8F72fA58Cd9Aa2ACcf3664628fa309c58a6D,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x9d10d8DC9Fd5e60C8f429B388ae7b54881164eBF,Female,Kinango Kwale,rural,food,beneficiary
0xcfA1dE4a7ab1Ec31DA821bc367267cE39bc3106D,Female,Kinango Kwale,rural,food,beneficiary
0xFB7B0317a598d3aE12Ca94FFA535ef6169cc8662,Male,Kinango Kwale,rural,transport,beneficiary
0x61494cd78965Ce9C162458EF4e7b61e55500ADCd,Female,Kinango Kwale,rural,farming,beneficiary
0x6F08d66d0B3Efa2FdBbE5F9DDB805d3369D8f1b6,Female,Kinango Kwale,rural,food,beneficiary
0xD79f82E5270267AEF58770B903A2cE81B2D1d5bE,Male,Kinango Kwale,rural,food,beneficiary
0x4B025D773E0072d09729B078Af96C7f0Fe158Ab5,Male,Kinango Kwale,rural,food,beneficiary
0x0f825C2564137242AF4Aa1732080470CcaD4CD5c,Female,Kinango Kwale,rural,food,beneficiary
0xAC6dC29f1DC5477a5553282b91Ad8e2bd1Eb14DA,Male,Kinango Kwale,rural,shop,beneficiary
0x354Cf12aFa47FBcff042A68fcbD00d4Ca9153420,Female,Kinango Kwale,rural,food,beneficiary
